OriginalID,SourceLevel,TargetLevel,SourceText,TargetText,split
5739,ELE,INT,"And we are not producing new bands that can headline  like the Rolling Stones, Muse, even the Arctic Monkeys.","And we are not producing a new generation of these kind of acts  like the Rolling Stones, Muse, even the Arctic Monkeys  that can headline.",train
5438,ELE,INT,"I couldnt ban smoking in my bar without a ban in the whole city, says Douville.","Theres no way I could have banned smoking in my bar without a ban throughout the whole city, says Douville.",train
5036,ELE,INT,"The purple 500 note was introduced in 2002: it replaced the 1,000 Deutschmark, the 10,000 Belgian franc and the 500,000 Italian lira.","The 500 note was introduced in 2002 when the euro was born: it replaced the 1,000 Deutschmark, the 10,000 Belgian franc and the 500,000 Italian lira.",train
4481,ELE,INT,More than 18 million people already have serious food shortages across the Sahel.,More than 18 million people are already facing serious food shortages across the Sahel.,train
5844,ELE,INT,But there is a lot of food loss in developing countries because of the poor conditions they have.,"But, on the other hand, there are a lot of food losses in developing countries because of the underdeveloped conditions they have.",train
4438,ELE,INT,The first three repetitions will feel easy but the last two will feel impossible.,The first three repetitions will feel easy but the last two will feel impossibly hard.,train
4790,ELE,INT,"About 30% of all deaths were in children under the age of five, mostly because of infectious disease.","Around a third of all deaths were in children under the age of five, mostly because of infectious disease.",train
5296,ELE,INT,Manchester United have also told fans to leave their large electronic devices at home.,"Support the team, You can sit at home, and Stand united, while Manchester United have also told fans to leave their large electronic devices at home.",train
5696,ELE,INT,Automation We have known about driverless cars ever since Google began testing the vehicles in 2012 but no-one really knows when driverless cars will become commonplace.,Automation Driverless cars have been in the headlines ever since Google began road testing the vehicles back in 2012 but no-one really knows when driverless cars will become commonplace.,train
5965,ELE,INT,"The state government will not say how many sharks they have killed, but some people say that sharks smaller than three metres were released after they were caught on drumlines,  oating drums  xed to the sea bed with bait on hooks underneath them.","The state government has refused to say how many sharks have been killed, though there have been reports of sharks smaller than three metres being released after getting caught on drumlines,  oating drums  xed to the sea bed with bait hanging on hooks underneath them.",train
4359,ELE,INT,"In 2005, BlackBerry brought instant messaging to the mobile phone and the company was just entering its period of success.","Back in 2005, when BlackBerry brought instant messaging to the mobile phone, the company was just entering its boom times.",train
4547,ELE,INT,"In June, a local Islamic group wrote a dress code for foreign tourists.","In June, a local Islamic group created a dress code for foreign tourists.",train
5947,ELE,INT,"Since then, the only security problem has been petty theft and overexcited fans.","Since then, the only security threat has been petty theft and overexcited fans.",train
5356,ELE,INT,"When he first started his company, he attached tags that said BetterBoyfriend.me to flower bouquets and went to the Mission District in San Francisco.","When he first started his company, he attached tags that said BetterBoyfriend.me to flower bouquets and set off for Dolores Park in Mission District, San Francisco.",train
4471,ELE,INT,"Ruth Steere, 76, says Allen always has her back to the class, but she always knows whats happening: She always shouts at us if we go wrong.","Ruth Steere, 76, says Allen always knows whats going on, although her back is always to the class: She always shouts at us if we go wrong.",train
5970,ELE,INT,Richard Branson said the idea was not working.,Richard Branson said the policy was not working.,train
5925,ELE,INT,"The Reaper drone, for example, has one failure in 10,000 hours, Singh said.","The Reaper drone has one failure in 10,000 hours, Singh said.",train
5188,ELE,INT,"If we want to keep it, we need to make sure that people can still see the digital objects we create today in the future, he added.","If we want to preserve them, we need to make sure that the digital objects we create today can still be viewed far into the future, he added.",train
